"ICD-10-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"T43694A","241","Poisoning by psychotropic agents"
"T43694D","241","Poisoning by psychotropic agents"
"T43694S","241","Poisoning by psychotropic agents"
"T438X1A","241","Poisoning by psychotropic agents"
"T438X1D","241","Poisoning by psychotropic agents"
"T438X1S","241","Poisoning by psychotropic agents"
"T438X3A","241","Poisoning by psychotropic agents"
"T438X3D","241","Poisoning by psychotropic agents"
"T438X3S","241","Poisoning by psychotropic agents"
"T438X4A","241","Poisoning by psychotropic agents"
"T438X4D","241","Poisoning by psychotropic agents"
"T438X4S","241","Poisoning by psychotropic agents"
"T4391XA","241","Poisoning by psychotropic agents"
"T4391XD","241","Poisoning by psychotropic agents"
"T4391XS","241","Poisoning by psychotropic agents"
"T4393XA","241","Poisoning by psychotropic agents"
"T4393XD","241","Poisoning by psychotropic agents"
"T4393XS","241","Poisoning by psychotropic agents"
"T4394XA","241","Poisoning by psychotropic agents"
"T4394XD","241","Poisoning by psychotropic agents"
"T4394XS","241","Poisoning by psychotropic agents"
"K1231","242","Poisoning by other medications and drugs"
"K1233","242","Poisoning by other medications and drugs"
"T360X1A","242","Poisoning by other medications and drugs"
"T360X1D","242","Poisoning by other medications and drugs"
"T360X1S","242","Poisoning by other medications and drugs"
"T360X3A","242","Poisoning by other medications and drugs"
"T360X3D","242","Poisoning by other medications and drugs"
"T360X3S","242","Poisoning by other medications and drugs"
"T360X4A","242","Poisoning by other medications and drugs"
"T360X4D","242","Poisoning by other medications and drugs"
"T360X4S","242","Poisoning by other medications and drugs"
"T361X1A","242","Poisoning by other medications and drugs"
"T361X1D","242","Poisoning by other medications and drugs"
"T361X1S","242","Poisoning by other medications and drugs"
"T361X3A","242","Poisoning by other medications and drugs"
"T361X3D","242","Poisoning by other medications and drugs"
"T361X3S","242","Poisoning by other medications and drugs"
"T361X4A","242","Poisoning by other medications and drugs"
"T361X4D","242","Poisoning by other medications and drugs"
"T361X4S","242","Poisoning by other medications and drugs"
"T362X1A","242","Poisoning by other medications and drugs"
"T362X1D","242","Poisoning by other medications and drugs"
"T362X1S","242","Poisoning by other medications and drugs"
"T362X3A","242","Poisoning by other medications and drugs"
"T362X3D","242","Poisoning by other medications and drugs"
"T362X3S","242","Poisoning by other medications and drugs"
"T362X4A","242","Poisoning by other medications and drugs"
"T362X4D","242","Poisoning by other medications and drugs"
"T362X4S","242","Poisoning by other medications and drugs"
"T363X1A","242","Poisoning by other medications and drugs"
"T363X1D","242","Poisoning by other medications and drugs"
"T363X1S","242","Poisoning by other medications and drugs"
"T363X3A","242","Poisoning by other medications and drugs"
"T363X3D","242","Poisoning by other medications and drugs"
"T363X3S","242","Poisoning by other medications and drugs"
"T363X4A","242","Poisoning by other medications and drugs"
"T363X4D","242","Poisoning by other medications and drugs"
"T363X4S","242","Poisoning by other medications and drugs"
"T364X1A","242","Poisoning by other medications and drugs"
"T364X1D","242","Poisoning by other medications and drugs"
"T364X1S","242","Poisoning by other medications and drugs"
"T364X3A","242","Poisoning by other medications and drugs"
"T364X3D","242","Poisoning by other medications and drugs"
"T364X3S","242","Poisoning by other medications and drugs"
"T364X4A","242","Poisoning by other medications and drugs"
"T364X4D","242","Poisoning by other medications and drugs"
"T364X4S","242","Poisoning by other medications and drugs"
"T365X1A","242","Poisoning by other medications and drugs"
"T365X1D","242","Poisoning by other medications and drugs"
"T365X1S","242","Poisoning by other medications and drugs"
"T365X3A","242","Poisoning by other medications and drugs"
"T365X3D","242","Poisoning by other medications and drugs"
"T365X3S","242","Poisoning by other medications and drugs"
"T365X4A","242","Poisoning by other medications and drugs"
"T365X4D","242","Poisoning by other medications and drugs"
"T365X4S","242","Poisoning by other medications and drugs"
"T366X1A","242","Poisoning by other medications and drugs"
"T366X1D","242","Poisoning by other medications and drugs"
"T366X1S","242","Poisoning by other medications and drugs"
"T366X3A","242","Poisoning by other medications and drugs"
"T366X3D","242","Poisoning by other medications and drugs"
"T366X3S","242","Poisoning by other medications and drugs"
"T366X4A","242","Poisoning by other medications and drugs"
"T366X4D","242","Poisoning by other medications and drugs"
"T366X4S","242","Poisoning by other medications and drugs"
"T367X1A","242","Poisoning by other medications and drugs"
"T367X1D","242","Poisoning by other medications and drugs"
"T367X1S","242","Poisoning by other medications and drugs"
"T367X3A","242","Poisoning by other medications and drugs"
"T367X3D","242","Poisoning by other medications and drugs"
"T367X3S","242","Poisoning by other medications and drugs"
"T367X4A","242","Poisoning by other medications and drugs"
"T367X4D","242","Poisoning by other medications and drugs"
"T367X4S","242","Poisoning by other medications and drugs"
"T368X1A","242","Poisoning by other medications and drugs"
"T368X1D","242","Poisoning by other medications and drugs"
"T368X1S","242","Poisoning by other medications and drugs"
"T368X3A","242","Poisoning by other medications and drugs"
"T368X3D","242","Poisoning by other medications and drugs"
"T368X3S","242","Poisoning by other medications and drugs"
"T368X4A","242","Poisoning by other medications and drugs"
"T368X4D","242","Poisoning by other medications and drugs"
"T368X4S","242","Poisoning by other medications and drugs"
"T3691XA","242","Poisoning by other medications and drugs"
"T3691XD","242","Poisoning by other medications and drugs"
"T3691XS","242","Poisoning by other medications and drugs"
"T3693XA","242","Poisoning by other medications and drugs"
"T3693XD","242","Poisoning by other medications and drugs"
"T3693XS","242","Poisoning by other medications and drugs"
"T3694XA","242","Poisoning by other medications and drugs"
"T3694XD","242","Poisoning by other medications and drugs"
"T3694XS","242","Poisoning by other medications and drugs"
"T370X1A","242","Poisoning by other medications and drugs"
"T370X1D","242","Poisoning by other medications and drugs"
"T370X1S","242","Poisoning by other medications and drugs"
"T370X3A","242","Poisoning by other medications and drugs"
"T370X3D","242","Poisoning by other medications and drugs"
"T370X3S","242","Poisoning by other medications and drugs"
"T370X4A","242","Poisoning by other medications and drugs"
"T370X4D","242","Poisoning by other medications and drugs"
"T370X4S","242","Poisoning by other medications and drugs"
"T371X1A","242","Poisoning by other medications and drugs"
"T371X1D","242","Poisoning by other medications and drugs"
"T371X1S","242","Poisoning by other medications and drugs"
"T371X3A","242","Poisoning by other medications and drugs"
"T371X3D","242","Poisoning by other medications and drugs"
"T371X3S","242","Poisoning by other medications and drugs"
"T371X4A","242","Poisoning by other medications and drugs"
"T371X4D","242","Poisoning by other medications and drugs"
"T371X4S","242","Poisoning by other medications and drugs"
"T372X1A","242","Poisoning by other medications and drugs"
"T372X1D","242","Poisoning by other medications and drugs"
"T372X1S","242","Poisoning by other medications and drugs"
"T372X3A","242","Poisoning by other medications and drugs"
"T372X3D","242","Poisoning by other medications and drugs"
"T372X3S","242","Poisoning by other medications and drugs"
"T372X4A","242","Poisoning by other medications and drugs"
"T372X4D","242","Poisoning by other medications and drugs"
"T372X4S","242","Poisoning by other medications and drugs"
"T373X1A","242","Poisoning by other medications and drugs"
"T373X1D","242","Poisoning by other medications and drugs"
"T373X1S","242","Poisoning by other medications and drugs"
"T373X3A","242","Poisoning by other medications and drugs"
"T373X3D","242","Poisoning by other medications and drugs"
"T373X3S","242","Poisoning by other medications and drugs"
"T373X4A","242","Poisoning by other medications and drugs"
"T373X4D","242","Poisoning by other medications and drugs"
"T373X4S","242","Poisoning by other medications and drugs"
"T374X1A","242","Poisoning by other medications and drugs"
"T374X1D","242","Poisoning by other medications and drugs"
"T374X1S","242","Poisoning by other medications and drugs"
"T374X3A","242","Poisoning by other medications and drugs"
"T374X3D","242","Poisoning by other medications and drugs"
"T374X3S","242","Poisoning by other medications and drugs"
"T374X4A","242","Poisoning by other medications and drugs"
"T374X4D","242","Poisoning by other medications and drugs"
"T374X4S","242","Poisoning by other medications and drugs"
"T375X1A","242","Poisoning by other medications and drugs"
"T375X1D","242","Poisoning by other medications and drugs"
"T375X1S","242","Poisoning by other medications and drugs"
"T375X3A","242","Poisoning by other medications and drugs"
"T375X3D","242","Poisoning by other medications and drugs"
"T375X3S","242","Poisoning by other medications and drugs"
"T375X4A","242","Poisoning by other medications and drugs"
"T375X4D","242","Poisoning by other medications and drugs"
"T375X4S","242","Poisoning by other medications and drugs"
"T378X1A","242","Poisoning by other medications and drugs"
"T378X1D","242","Poisoning by other medications and drugs"
"T378X1S","242","Poisoning by other medications and drugs"
"T378X3A","242","Poisoning by other medications and drugs"
"T378X3D","242","Poisoning by other medications and drugs"
"T378X3S","242","Poisoning by other medications and drugs"
"T378X4A","242","Poisoning by other medications and drugs"
"T378X4D","242","Poisoning by other medications and drugs"
"T378X4S","242","Poisoning by other medications and drugs"
"T3791XA","242","Poisoning by other medications and drugs"
"T3791XD","242","Poisoning by other medications and drugs"
"T3791XS","242","Poisoning by other medications and drugs"
"T3793XA","242","Poisoning by other medications and drugs"
"T3793XD","242","Poisoning by other medications and drugs"
"T3793XS","242","Poisoning by other medications and drugs"
"T3794XA","242","Poisoning by other medications and drugs"
"T3794XD","242","Poisoning by other medications and drugs"
"T3794XS","242","Poisoning by other medications and drugs"
"T380X1A","242","Poisoning by other medications and drugs"
"T380X1D","242","Poisoning by other medications and drugs"
"T380X1S","242","Poisoning by other medications and drugs"
"T380X3A","242","Poisoning by other medications and drugs"
"T380X3D","242","Poisoning by other medications and drugs"
"T380X3S","242","Poisoning by other medications and drugs"
"T380X4A","242","Poisoning by other medications and drugs"
"T380X4D","242","Poisoning by other medications and drugs"
"T380X4S","242","Poisoning by other medications and drugs"
"T381X1A","242","Poisoning by other medications and drugs"
"T381X1D","242","Poisoning by other medications and drugs"
"T381X1S","242","Poisoning by other medications and drugs"
"T381X3A","242","Poisoning by other medications and drugs"
"T381X3D","242","Poisoning by other medications and drugs"
"T381X3S","242","Poisoning by other medications and drugs"
"T381X4A","242","Poisoning by other medications and drugs"
"T381X4D","242","Poisoning by other medications and drugs"
"T381X4S","242","Poisoning by other medications and drugs"
"T382X1A","242","Poisoning by other medications and drugs"
"T382X1D","242","Poisoning by other medications and drugs"
"T382X1S","242","Poisoning by other medications and drugs"
"T382X3A","242","Poisoning by other medications and drugs"
"T382X3D","242","Poisoning by other medications and drugs"
"T382X3S","242","Poisoning by other medications and drugs"
"T382X4A","242","Poisoning by other medications and drugs"
"T382X4D","242","Poisoning by other medications and drugs"
"T382X4S","242","Poisoning by other medications and drugs"
"T383X1A","242","Poisoning by other medications and drugs"
"T383X1D","242","Poisoning by other medications and drugs"
"T383X1S","242","Poisoning by other medications and drugs"
"T383X3A","242","Poisoning by other medications and drugs"
"T383X3D","242","Poisoning by other medications and drugs"
"T383X3S","242","Poisoning by other medications and drugs"
"T383X4A","242","Poisoning by other medications and drugs"
"T383X4D","242","Poisoning by other medications and drugs"
"T383X4S","242","Poisoning by other medications and drugs"
"T384X1A","242","Poisoning by other medications and drugs"
"T384X1D","242","Poisoning by other medications and drugs"
"T384X1S","242","Poisoning by other medications and drugs"
"T384X3A","242","Poisoning by other medications and drugs"
"T384X3D","242","Poisoning by other medications and drugs"
"T384X3S","242","Poisoning by other medications and drugs"
"T384X4A","242","Poisoning by other medications and drugs"
"T384X4D","242","Poisoning by other medications and drugs"
"T384X4S","242","Poisoning by other medications and drugs"
"T385X1A","242","Poisoning by other medications and drugs"
"T385X1D","242","Poisoning by other medications and drugs"
"T385X1S","242","Poisoning by other medications and drugs"
"T385X3A","242","Poisoning by other medications and drugs"
"T385X3D","242","Poisoning by other medications and drugs"
"T385X3S","242","Poisoning by other medications and drugs"
"T385X4A","242","Poisoning by other medications and drugs"
"T385X4D","242","Poisoning by other medications and drugs"
"T385X4S","242","Poisoning by other medications and drugs"
"T386X1A","242","Poisoning by other medications and drugs"
"T386X1D","242","Poisoning by other medications and drugs"
"T386X1S","242","Poisoning by other medications and drugs"
"T386X3A","242","Poisoning by other medications and drugs"
"T386X3D","242","Poisoning by other medications and drugs"
"T386X3S","242","Poisoning by other medications and drugs"
"T386X4A","242","Poisoning by other medications and drugs"
"T386X4D","242","Poisoning by other medications and drugs"
"T386X4S","242","Poisoning by other medications and drugs"
"T387X1A","242","Poisoning by other medications and drugs"
"T387X1D","242","Poisoning by other medications and drugs"
"T387X1S","242","Poisoning by other medications and drugs"
"T387X3A","242","Poisoning by other medications and drugs"
"T387X3D","242","Poisoning by other medications and drugs"
"T387X3S","242","Poisoning by other medications and drugs"
"T387X4A","242","Poisoning by other medications and drugs"
"T387X4D","242","Poisoning by other medications and drugs"
"T387X4S","242","Poisoning by other medications and drugs"
"T38801A","242","Poisoning by other medications and drugs"
"T38801D","242","Poisoning by other medications and drugs"
"T38801S","242","Poisoning by other medications and drugs"
"T38803A","242","Poisoning by other medications and drugs"
"T38803D","242","Poisoning by other medications and drugs"
"T38803S","242","Poisoning by other medications and drugs"
"T38804A","242","Poisoning by other medications and drugs"
"T38804D","242","Poisoning by other medications and drugs"
"T38804S","242","Poisoning by other medications and drugs"
"T38811A","242","Poisoning by other medications and drugs"
"T38811D","242","Poisoning by other medications and drugs"
"T38811S","242","Poisoning by other medications and drugs"
"T38813A","242","Poisoning by other medications and drugs"
"T38813D","242","Poisoning by other medications and drugs"
"T38813S","242","Poisoning by other medications and drugs"
"T38814A","242","Poisoning by other medications and drugs"
"T38814D","242","Poisoning by other medications and drugs"
"T38814S","242","Poisoning by other medications and drugs"
"T38891A","242","Poisoning by other medications and drugs"
"T38891D","242","Poisoning by other medications and drugs"
"T38891S","242","Poisoning by other medications and drugs"
"T38893A","242","Poisoning by other medications and drugs"
"T38893D","242","Poisoning by other medications and drugs"
"T38893S","242","Poisoning by other medications and drugs"
"T38894A","242","Poisoning by other medications and drugs"
"T38894D","242","Poisoning by other medications and drugs"
"T38894S","242","Poisoning by other medications and drugs"
"T38901A","242","Poisoning by other medications and drugs"
"T38901D","242","Poisoning by other medications and drugs"
"T38901S","242","Poisoning by other medications and drugs"
"T38903A","242","Poisoning by other medications and drugs"
"T38903D","242","Poisoning by other medications and drugs"
"T38903S","242","Poisoning by other medications and drugs"
"T38904A","242","Poisoning by other medications and drugs"
"T38904D","242","Poisoning by other medications and drugs"
"T38904S","242","Poisoning by other medications and drugs"
"T38991A","242","Poisoning by other medications and drugs"
"T38991D","242","Poisoning by other medications and drugs"
"T38991S","242","Poisoning by other medications and drugs"
"T38993A","242","Poisoning by other medications and drugs"
"T38993D","242","Poisoning by other medications and drugs"
"T38993S","242","Poisoning by other medications and drugs"
"T38994A","242","Poisoning by other medications and drugs"
"T38994D","242","Poisoning by other medications and drugs"
"T38994S","242","Poisoning by other medications and drugs"
"T39011A","242","Poisoning by other medications and drugs"
"T39011D","242","Poisoning by other medications and drugs"
"T39011S","242","Poisoning by other medications and drugs"
"T39013A","242","Poisoning by other medications and drugs"
"T39013D","242","Poisoning by other medications and drugs"
"T39013S","242","Poisoning by other medications and drugs"
"T39014A","242","Poisoning by other medications and drugs"
"T39014D","242","Poisoning by other medications and drugs"
"T39014S","242","Poisoning by other medications and drugs"
"T39091A","242","Poisoning by other medications and drugs"
"T39091D","242","Poisoning by other medications and drugs"
"T39091S","242","Poisoning by other medications and drugs"
"T39093A","242","Poisoning by other medications and drugs"
"T39093D","242","Poisoning by other medications and drugs"
"T39093S","242","Poisoning by other medications and drugs"
"T39094A","242","Poisoning by other medications and drugs"
"T39094D","242","Poisoning by other medications and drugs"
"T39094S","242","Poisoning by other medications and drugs"
"T391X1A","242","Poisoning by other medications and drugs"
"T391X1D","242","Poisoning by other medications and drugs"
"T391X1S","242","Poisoning by other medications and drugs"
"T391X3A","242","Poisoning by other medications and drugs"
"T391X3D","242","Poisoning by other medications and drugs"
"T391X3S","242","Poisoning by other medications and drugs"
"T391X4A","242","Poisoning by other medications and drugs"
"T391X4D","242","Poisoning by other medications and drugs"
"T391X4S","242","Poisoning by other medications and drugs"
"T392X1A","242","Poisoning by other medications and drugs"
"T392X1D","242","Poisoning by other medications and drugs"
"T392X1S","242","Poisoning by other medications and drugs"
"T392X3A","242","Poisoning by other medications and drugs"
"T392X3D","242","Poisoning by other medications and drugs"
"T392X3S","242","Poisoning by other medications and drugs"
"T392X4A","242","Poisoning by other medications and drugs"
"T392X4D","242","Poisoning by other medications and drugs"
"T392X4S","242","Poisoning by other medications and drugs"
"T39311A","242","Poisoning by other medications and drugs"
"T39311D","242","Poisoning by other medications and drugs"
"T39311S","242","Poisoning by other medications and drugs"
"T39313A","242","Poisoning by other medications and drugs"
"T39313D","242","Poisoning by other medications and drugs"
"T39313S","242","Poisoning by other medications and drugs"
"T39314A","242","Poisoning by other medications and drugs"
"T39314D","242","Poisoning by other medications and drugs"
"T39314S","242","Poisoning by other medications and drugs"
"T39391A","242","Poisoning by other medications and drugs"
"T39391D","242","Poisoning by other medications and drugs"
"T39391S","242","Poisoning by other medications and drugs"
"T39393A","242","Poisoning by other medications and drugs"
"T39393D","242","Poisoning by other medications and drugs"
"T39393S","242","Poisoning by other medications and drugs"
"T39394A","242","Poisoning by other medications and drugs"
"T39394D","242","Poisoning by other medications and drugs"
"T39394S","242","Poisoning by other medications and drugs"
"T394X1A","242","Poisoning by other medications and drugs"
"T394X1D","242","Poisoning by other medications and drugs"
"T394X1S","242","Poisoning by other medications and drugs"
"T394X3A","242","Poisoning by other medications and drugs"
"T394X3D","242","Poisoning by other medications and drugs"
"T394X3S","242","Poisoning by other medications and drugs"
"T394X4A","242","Poisoning by other medications and drugs"
"T394X4D","242","Poisoning by other medications and drugs"
"T394X4S","242","Poisoning by other medications and drugs"
"T398X1A","242","Poisoning by other medications and drugs"
"T398X1D","242","Poisoning by other medications and drugs"
"T398X1S","242","Poisoning by other medications and drugs"
"T398X3A","242","Poisoning by other medications and drugs"
"T398X3D","242","Poisoning by other medications and drugs"
"T398X3S","242","Poisoning by other medications and drugs"
"T398X4A","242","Poisoning by other medications and drugs"
"T398X4D","242","Poisoning by other medications and drugs"
"T398X4S","242","Poisoning by other medications and drugs"
"T3991XA","242","Poisoning by other medications and drugs"
"T3991XD","242","Poisoning by other medications and drugs"
"T3991XS","242","Poisoning by other medications and drugs"
"T3993XA","242","Poisoning by other medications and drugs"
"T3993XD","242","Poisoning by other medications and drugs"
"T3993XS","242","Poisoning by other medications and drugs"
"T3994XA","242","Poisoning by other medications and drugs"
"T3994XD","242","Poisoning by other medications and drugs"
"T3994XS","242","Poisoning by other medications and drugs"
"T402X1A","242","Poisoning by other medications and drugs"
"T402X1D","242","Poisoning by other medications and drugs"
"T402X1S","242","Poisoning by other medications and drugs"
"T402X3A","242","Poisoning by other medications and drugs"
"T402X3D","242","Poisoning by other medications and drugs"
"T402X3S","242","Poisoning by other medications and drugs"
"T402X4A","242","Poisoning by other medications and drugs"
"T402X4D","242","Poisoning by other medications and drugs"
"T402X4S","242","Poisoning by other medications and drugs"
"T403X1A","242","Poisoning by other medications and drugs"
"T403X1D","242","Poisoning by other medications and drugs"
"T403X1S","242","Poisoning by other medications and drugs"
"T403X3A","242","Poisoning by other medications and drugs"
"T403X3D","242","Poisoning by other medications and drugs"
"T403X3S","242","Poisoning by other medications and drugs"
"T403X4A","242","Poisoning by other medications and drugs"
"T403X4D","242","Poisoning by other medications and drugs"
"T403X4S","242","Poisoning by other medications and drugs"
"T404X1A","242","Poisoning by other medications and drugs"
"T404X1D","242","Poisoning by other medications and drugs"
"T404X1S","242","Poisoning by other medications and drugs"
"T404X3A","242","Poisoning by other medications and drugs"
"T404X3D","242","Poisoning by other medications and drugs"
"T404X3S","242","Poisoning by other medications and drugs"
"T404X4A","242","Poisoning by other medications and drugs"
"T404X4D","242","Poisoning by other medications and drugs"
"T404X4S","242","Poisoning by other medications and drugs"
"T40601A","242","Poisoning by other medications and drugs"
"T40601D","242","Poisoning by other medications and drugs"
"T40601S","242","Poisoning by other medications and drugs"
"T40603A","242","Poisoning by other medications and drugs"
"T40603D","242","Poisoning by other medications and drugs"
"T40603S","242","Poisoning by other medications and drugs"
"T40604A","242","Poisoning by other medications and drugs"
"T40604D","242","Poisoning by other medications and drugs"
"T40604S","242","Poisoning by other medications and drugs"
"T40691A","242","Poisoning by other medications and drugs"
"T40691D","242","Poisoning by other medications and drugs"
"T40691S","242","Poisoning by other medications and drugs"
"T40693A","242","Poisoning by other medications and drugs"
"T40693D","242","Poisoning by other medications and drugs"
"T40693S","242","Poisoning by other medications and drugs"
"T40694A","242","Poisoning by other medications and drugs"
"T40694D","242","Poisoning by other medications and drugs"
"T40694S","242","Poisoning by other medications and drugs"
"T410X1A","242","Poisoning by other medications and drugs"
"T410X1D","242","Poisoning by other medications and drugs"
"T410X1S","242","Poisoning by other medications and drugs"
"T410X3A","242","Poisoning by other medications and drugs"
"T410X3D","242","Poisoning by other medications and drugs"
"T410X3S","242","Poisoning by other medications and drugs"
"T410X4A","242","Poisoning by other medications and drugs"
"T410X4D","242","Poisoning by other medications and drugs"
"T410X4S","242","Poisoning by other medications and drugs"
"T411X1A","242","Poisoning by other medications and drugs"
"T411X1D","242","Poisoning by other medications and drugs"
"T411X1S","242","Poisoning by other medications and drugs"
"T411X3A","242","Poisoning by other medications and drugs"
"T411X3D","242","Poisoning by other medications and drugs"
"T411X3S","242","Poisoning by other medications and drugs"
"T411X4A","242","Poisoning by other medications and drugs"
"T411X4D","242","Poisoning by other medications and drugs"
"T411X4S","242","Poisoning by other medications and drugs"
"T41201A","242","Poisoning by other medications and drugs"
"T41201D","242","Poisoning by other medications and drugs"
"T41201S","242","Poisoning by other medications and drugs"
"T41203A","242","Poisoning by other medications and drugs"
"T41203D","242","Poisoning by other medications and drugs"
"T41203S","242","Poisoning by other medications and drugs"
"T41204A","242","Poisoning by other medications and drugs"
"T41204D","242","Poisoning by other medications and drugs"
"T41204S","242","Poisoning by other medications and drugs"
"T41291A","242","Poisoning by other medications and drugs"
"T41291D","242","Poisoning by other medications and drugs"
"T41291S","242","Poisoning by other medications and drugs"
"T41293A","242","Poisoning by other medications and drugs"
"T41293D","242","Poisoning by other medications and drugs"
"T41293S","242","Poisoning by other medications and drugs"
"T41294A","242","Poisoning by other medications and drugs"
"T41294D","242","Poisoning by other medications and drugs"
"T41294S","242","Poisoning by other medications and drugs"
"T413X1A","242","Poisoning by other medications and drugs"
"T413X1D","242","Poisoning by other medications and drugs"
"T413X1S","242","Poisoning by other medications and drugs"
"T413X3A","242","Poisoning by other medications and drugs"
"T413X3D","242","Poisoning by other medications and drugs"
"T413X3S","242","Poisoning by other medications and drugs"
"T413X4A","242","Poisoning by other medications and drugs"
"T413X4D","242","Poisoning by other medications and drugs"
"T413X4S","242","Poisoning by other medications and drugs"
"T4141XA","242","Poisoning by other medications and drugs"
"T4141XD","242","Poisoning by other medications and drugs"
"T4141XS","242","Poisoning by other medications and drugs"
"T4143XA","242","Poisoning by other medications and drugs"
"T4143XD","242","Poisoning by other medications and drugs"
"T4143XS","242","Poisoning by other medications and drugs"
"T4144XA","242","Poisoning by other medications and drugs"
"T4144XD","242","Poisoning by other medications and drugs"
"T4144XS","242","Poisoning by other medications and drugs"
"T415X1A","242","Poisoning by other medications and drugs"
"T415X1D","242","Poisoning by other medications and drugs"
"T415X1S","242","Poisoning by other medications and drugs"
"T415X3A","242","Poisoning by other medications and drugs"
"T415X3D","242","Poisoning by other medications and drugs"
"T415X3S","242","Poisoning by other medications and drugs"
"T415X4A","242","Poisoning by other medications and drugs"
"T415X4D","242","Poisoning by other medications and drugs"
"T415X4S","242","Poisoning by other medications and drugs"
"T420X1A","242","Poisoning by other medications and drugs"
"T420X1D","242","Poisoning by other medications and drugs"
"T420X1S","242","Poisoning by other medications and drugs"
"T420X3A","242","Poisoning by other medications and drugs"
"T420X3D","242","Poisoning by other medications and drugs"
"T420X3S","242","Poisoning by other medications and drugs"
"T420X4A","242","Poisoning by other medications and drugs"
"T420X4D","242","Poisoning by other medications and drugs"
"T420X4S","242","Poisoning by other medications and drugs"
"T421X1A","242","Poisoning by other medications and drugs"
"T421X1D","242","Poisoning by other medications and drugs"
"T421X1S","242","Poisoning by other medications and drugs"
"T421X3A","242","Poisoning by other medications and drugs"
"T421X3D","242","Poisoning by other medications and drugs"
"T421X3S","242","Poisoning by other medications and drugs"
"T421X4A","242","Poisoning by other medications and drugs"
"T421X4D","242","Poisoning by other medications and drugs"
"T421X4S","242","Poisoning by other medications and drugs"
"T422X1A","242","Poisoning by other medications and drugs"
"T422X1D","242","Poisoning by other medications and drugs"
"T422X1S","242","Poisoning by other medications and drugs"
"T422X3A","242","Poisoning by other medications and drugs"
"T422X3D","242","Poisoning by other medications and drugs"
"T422X3S","242","Poisoning by other medications and drugs"
"T422X4A","242","Poisoning by other medications and drugs"
"T422X4D","242","Poisoning by other medications and drugs"
"T422X4S","242","Poisoning by other medications and drugs"
"T423X1A","242","Poisoning by other medications and drugs"
"T423X1D","242","Poisoning by other medications and drugs"
"T423X1S","242","Poisoning by other medications and drugs"
"T423X3A","242","Poisoning by other medications and drugs"
"T423X3D","242","Poisoning by other medications and drugs"
"T423X3S","242","Poisoning by other medications and drugs"
"T423X4A","242","Poisoning by other medications and drugs"
"T423X4D","242","Poisoning by other medications and drugs"
"T423X4S","242","Poisoning by other medications and drugs"
"T425X1A","242","Poisoning by other medications and drugs"
"T425X1D","242","Poisoning by other medications and drugs"
"T425X1S","242","Poisoning by other medications and drugs"
"T425X3A","242","Poisoning by other medications and drugs"
"T425X3D","242","Poisoning by other medications and drugs"
"T425X3S","242","Poisoning by other medications and drugs"
"T425X4A","242","Poisoning by other medications and drugs"
"T425X4D","242","Poisoning by other medications and drugs"
"T425X4S","242","Poisoning by other medications and drugs"
"T426X1A","242","Poisoning by other medications and drugs"
"T426X1D","242","Poisoning by other medications and drugs"
"T426X1S","242","Poisoning by other medications and drugs"
"T426X3A","242","Poisoning by other medications and drugs"
"T426X3D","242","Poisoning by other medications and drugs"
"T426X3S","242","Poisoning by other medications and drugs"
"T426X4A","242","Poisoning by other medications and drugs"
"T426X4D","242","Poisoning by other medications and drugs"
"T426X4S","242","Poisoning by other medications and drugs"
"T4271XA","242","Poisoning by other medications and drugs"
"T4271XD","242","Poisoning by other medications and drugs"
"T4271XS","242","Poisoning by other medications and drugs"
"T4273XA","242","Poisoning by other medications and drugs"
"T4273XD","242","Poisoning by other medications and drugs"
"T4273XS","242","Poisoning by other medications and drugs"
"T4274XA","242","Poisoning by other medications and drugs"
"T4274XD","242","Poisoning by other medications and drugs"
"T4274XS","242","Poisoning by other medications and drugs"
"T428X1A","242","Poisoning by other medications and drugs"
"T428X1D","242","Poisoning by other medications and drugs"
"T428X1S","242","Poisoning by other medications and drugs"
"T428X3A","242","Poisoning by other medications and drugs"
"T428X3D","242","Poisoning by other medications and drugs"
"T428X3S","242","Poisoning by other medications and drugs"
"T428X4A","242","Poisoning by other medications and drugs"
"T428X4D","242","Poisoning by other medications and drugs"
"T428X4S","242","Poisoning by other medications and drugs"
"T43201D","242","Poisoning by other medications and drugs"
"T43201S","242","Poisoning by other medications and drugs"
"T43611D","242","Poisoning by other medications and drugs"
"T43611S","242","Poisoning by other medications and drugs"
"T43613D","242","Poisoning by other medications and drugs"
"T43613S","242","Poisoning by other medications and drugs"
"T43614D","242","Poisoning by other medications and drugs"
"T43614S","242","Poisoning by other medications and drugs"
"T43621D","242","Poisoning by other medications and drugs"
"T43621S","242","Poisoning by other medications and drugs"
"T43623D","242","Poisoning by other medications and drugs"
"T43623S","242","Poisoning by other medications and drugs"
"T43624D","242","Poisoning by other medications and drugs"
"T43624S","242","Poisoning by other medications and drugs"
"T440X1A","242","Poisoning by other medications and drugs"
"T440X1D","242","Poisoning by other medications and drugs"
"T440X1S","242","Poisoning by other medications and drugs"
"T440X3A","242","Poisoning by other medications and drugs"
"T440X3D","242","Poisoning by other medications and drugs"
"T440X3S","242","Poisoning by other medications and drugs"
"T440X4A","242","Poisoning by other medications and drugs"
"T440X4D","242","Poisoning by other medications and drugs"
"T440X4S","242","Poisoning by other medications and drugs"
"T441X1A","242","Poisoning by other medications and drugs"
