"ICD-9-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"0959","9","Sexually transmitted infections (not HIV or hepatitis)"
"096","9","Sexually transmitted infections (not HIV or hepatitis)"
"0970","9","Sexually transmitted infections (not HIV or hepatitis)"
"0971","9","Sexually transmitted infections (not HIV or hepatitis)"
"0979","9","Sexually transmitted infections (not HIV or hepatitis)"
"0980","9","Sexually transmitted infections (not HIV or hepatitis)"
"09810","9","Sexually transmitted infections (not HIV or hepatitis)"
"09811","9","Sexually transmitted infections (not HIV or hepatitis)"
"09812","9","Sexually transmitted infections (not HIV or hepatitis)"
"09813","9","Sexually transmitted infections (not HIV or hepatitis)"
"09814","9","Sexually transmitted infections (not HIV or hepatitis)"
"09815","9","Sexually transmitted infections (not HIV or hepatitis)"
"09816","9","Sexually transmitted infections (not HIV or hepatitis)"
"09817","9","Sexually transmitted infections (not HIV or hepatitis)"
"09819","9","Sexually transmitted infections (not HIV or hepatitis)"
"0982","9","Sexually transmitted infections (not HIV or hepatitis)"
"09830","9","Sexually transmitted infections (not HIV or hepatitis)"
"09831","9","Sexually transmitted infections (not HIV or hepatitis)"
"09832","9","Sexually transmitted infections (not HIV or hepatitis)"
"09833","9","Sexually transmitted infections (not HIV or hepatitis)"
"09834","9","Sexually transmitted infections (not HIV or hepatitis)"
"09835","9","Sexually transmitted infections (not HIV or hepatitis)"
"09836","9","Sexually transmitted infections (not HIV or hepatitis)"
"09837","9","Sexually transmitted infections (not HIV or hepatitis)"
"09839","9","Sexually transmitted infections (not HIV or hepatitis)"
"09840","9","Sexually transmitted infections (not HIV or hepatitis)"
"09841","9","Sexually transmitted infections (not HIV or hepatitis)"
"09842","9","Sexually transmitted infections (not HIV or hepatitis)"
"09843","9","Sexually transmitted infections (not HIV or hepatitis)"
"09849","9","Sexually transmitted infections (not HIV or hepatitis)"
"09850","9","Sexually transmitted infections (not HIV or hepatitis)"
"09851","9","Sexually transmitted infections (not HIV or hepatitis)"
"09852","9","Sexually transmitted infections (not HIV or hepatitis)"
"09853","9","Sexually transmitted infections (not HIV or hepatitis)"
"09859","9","Sexually transmitted infections (not HIV or hepatitis)"
"0986","9","Sexually transmitted infections (not HIV or hepatitis)"
"0987","9","Sexually transmitted infections (not HIV or hepatitis)"
"09881","9","Sexually transmitted infections (not HIV or hepatitis)"
"09882","9","Sexually transmitted infections (not HIV or hepatitis)"
"09883","9","Sexually transmitted infections (not HIV or hepatitis)"
"09884","9","Sexually transmitted infections (not HIV or hepatitis)"
"09885","9","Sexually transmitted infections (not HIV or hepatitis)"
"09886","9","Sexually transmitted infections (not HIV or hepatitis)"
"09889","9","Sexually transmitted infections (not HIV or hepatitis)"
"0990","9","Sexually transmitted infections (not HIV or hepatitis)"
"0991","9","Sexually transmitted infections (not HIV or hepatitis)"
"0992","9","Sexually transmitted infections (not HIV or hepatitis)"
"0993","9","Sexually transmitted infections (not HIV or hepatitis)"
"0994","9","Sexually transmitted infections (not HIV or hepatitis)"
"09940","9","Sexually transmitted infections (not HIV or hepatitis)"
"09941","9","Sexually transmitted infections (not HIV or hepatitis)"
"09949","9","Sexually transmitted infections (not HIV or hepatitis)"
"09950","9","Sexually transmitted infections (not HIV or hepatitis)"
"09951","9","Sexually transmitted infections (not HIV or hepatitis)"
"09952","9","Sexually transmitted infections (not HIV or hepatitis)"
"09953","9","Sexually transmitted infections (not HIV or hepatitis)"
"09954","9","Sexually transmitted infections (not HIV or hepatitis)"
"09955","9","Sexually transmitted infections (not HIV or hepatitis)"
"09956","9","Sexually transmitted infections (not HIV or hepatitis)"
"09959","9","Sexually transmitted infections (not HIV or hepatitis)"
"0998","9","Sexually transmitted infections (not HIV or hepatitis)"
"0999","9","Sexually transmitted infections (not HIV or hepatitis)"
"79505","9","Sexually transmitted infections (not HIV or hepatitis)"
"79515","9","Sexually transmitted infections (not HIV or hepatitis)"
"79519","9","Sexually transmitted infections (not HIV or hepatitis)"
"79675","9","Sexually transmitted infections (not HIV or hepatitis)"
"79679","9","Sexually transmitted infections (not HIV or hepatitis)"
"0213","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"03281","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05320","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05321","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05322","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05329","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05440","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05441","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05442","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05443","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05444","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05449","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"05571","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0760","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0761","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0769","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0770","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0771","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0772","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0773","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0774","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0778","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"0779","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"07798","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"07799","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"11502","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"11512","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"11592","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"1301","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"1302","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"1391","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36000","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36001","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36002","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36003","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36004","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36011","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36012","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36013","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36014","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36019","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36300","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36301","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36303","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36304","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36305","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36306","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36307","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36308","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36310","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36311","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36312","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36313","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36314","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36315","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36320","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36321","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36322","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36400","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36401","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36402","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36403","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36404","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36405","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36410","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36411","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36421","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36422","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36423","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36424","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3643","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37020","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37021","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37022","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37023","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37024","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37031","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37032","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37033","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37034","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37035","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37040","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37044","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37049","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37050","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37052","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37054","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37055","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37059","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3708","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3709","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37200","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37201","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37202","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37203","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37204","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37205","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37206","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37210","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37211","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37212","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37213","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37214","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37215","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37220","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37221","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37222","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37230","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37231","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37233","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37239","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37300","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37301","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37302","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37311","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37312","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37313","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37331","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37332","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37333","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37334","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3734","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3735","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3736","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3738","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"3739","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37500","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37501","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37502","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37503","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37530","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37531","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37532","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37533","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37541","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37542","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37543","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37600","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37601","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37602","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37603","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37604","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37610","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37611","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37612","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37613","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37730","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37731","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37732","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37733","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37734","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37739","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37900","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37901","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37902","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37903","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37904","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37905","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37906","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37907","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37909","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37960","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37961","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37962","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"37963","90","Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease)"
"36020","91","Other eye disorders"
"36021","91","Other eye disorders"
"36023","91","Other eye disorders"
"36024","91","Other eye disorders"
"36029","91","Other eye disorders"
"36030","91","Other eye disorders"
"36031","91","Other eye disorders"
"36032","91","Other eye disorders"
"36033","91","Other eye disorders"
"36034","91","Other eye disorders"
"36040","91","Other eye disorders"
"36041","91","Other eye disorders"
"36042","91","Other eye disorders"
"36043","91","Other eye disorders"
"36044","91","Other eye disorders"
"36050","91","Other eye disorders"
"36051","91","Other eye disorders"
"36052","91","Other eye disorders"
"36053","91","Other eye disorders"
"36054","91","Other eye disorders"
"36055","91","Other eye disorders"
"36059","91","Other eye disorders"
"36060","91","Other eye disorders"
"36061","91","Other eye disorders"
"36062","91","Other eye disorders"
"36063","91","Other eye disorders"
"36064","91","Other eye disorders"
"36065","91","Other eye disorders"
"36069","91","Other eye disorders"
"36081","91","Other eye disorders"
"36089","91","Other eye disorders"
"3609","91","Other eye disorders"
"36330","91","Other eye disorders"
"36331","91","Other eye disorders"
"36332","91","Other eye disorders"
"36333","91","Other eye disorders"
"36334","91","Other eye disorders"
"36335","91","Other eye disorders"
"36340","91","Other eye disorders"
"36341","91","Other eye disorders"
"36342","91","Other eye disorders"
"36343","91","Other eye disorders"
"36350","91","Other eye disorders"
"36351","91","Other eye disorders"
"36352","91","Other eye disorders"
"36353","91","Other eye disorders"
"36354","91","Other eye disorders"
"36355","91","Other eye disorders"
"36356","91","Other eye disorders"
"36357","91","Other eye disorders"
"36361","91","Other eye disorders"
"36362","91","Other eye disorders"
"36363","91","Other eye disorders"
"36370","91","Other eye disorders"
"36371","91","Other eye disorders"
"36372","91","Other eye disorders"
"3638","91","Other eye disorders"
"3639","91","Other eye disorders"
"36441","91","Other eye disorders"
"36442","91","Other eye disorders"
"36451","91","Other eye disorders"
"36452","91","Other eye disorders"
"36453","91","Other eye disorders"
"36454","91","Other eye disorders"
"36455","91","Other eye disorders"
"36456","91","Other eye disorders"
"36457","91","Other eye disorders"
"36459","91","Other eye disorders"
"36460","91","Other eye disorders"
"36461","91","Other eye disorders"
"36462","91","Other eye disorders"
"36463","91","Other eye disorders"
"36464","91","Other eye disorders"
"36470","91","Other eye disorders"
"36471","91","Other eye disorders"
"36472","91","Other eye disorders"
"36473","91","Other eye disorders"
"36474","91","Other eye disorders"
"36475","91","Other eye disorders"
"36476","91","Other eye disorders"
"36477","91","Other eye disorders"
"3648","91","Other eye disorders"
"36481","91","Other eye disorders"
"36482","91","Other eye disorders"
"36489","91","Other eye disorders"
"3649","91","Other eye disorders"
"37000","91","Other eye disorders"
"37001","91","Other eye disorders"
"37002","91","Other eye disorders"
"37003","91","Other eye disorders"
"37004","91","Other eye disorders"
"37005","91","Other eye disorders"
"37006","91","Other eye disorders"
"37007","91","Other eye disorders"
"37060","91","Other eye disorders"
"37061","91","Other eye disorders"
"37062","91","Other eye disorders"
"37063","91","Other eye disorders"
"37064","91","Other eye disorders"
"37100","91","Other eye disorders"
"37101","91","Other eye disorders"
"37102","91","Other eye disorders"
"37103","91","Other eye disorders"
"37104","91","Other eye disorders"
"37105","91","Other eye disorders"
"37110","91","Other eye disorders"
"37111","91","Other eye disorders"
"37112","91","Other eye disorders"
"37113","91","Other eye disorders"
"37114","91","Other eye disorders"
"37115","91","Other eye disorders"
"37116","91","Other eye disorders"
"37120","91","Other eye disorders"
"37121","91","Other eye disorders"
"37122","91","Other eye disorders"
"37123","91","Other eye disorders"
"37124","91","Other eye disorders"
"37130","91","Other eye disorders"
"37131","91","Other eye disorders"
"37132","91","Other eye disorders"
"37133","91","Other eye disorders"
"37140","91","Other eye disorders"
"37141","91","Other eye disorders"
"37142","91","Other eye disorders"
"37143","91","Other eye disorders"
"37144","91","Other eye disorders"
"37145","91","Other eye disorders"
"37146","91","Other eye disorders"
"37148","91","Other eye disorders"
"37149","91","Other eye disorders"
"37150","91","Other eye disorders"
"37151","91","Other eye disorders"
"37152","91","Other eye disorders"
"37153","91","Other eye disorders"
"37154","91","Other eye disorders"
"37155","91","Other eye disorders"
"37156","91","Other eye disorders"
"37157","91","Other eye disorders"
"37158","91","Other eye disorders"
"37160","91","Other eye disorders"
"37161","91","Other eye disorders"
"37162","91","Other eye disorders"
"37170","91","Other eye disorders"
"37171","91","Other eye disorders"
"37172","91","Other eye disorders"
"37173","91","Other eye disorders"
"37181","91","Other eye disorders"
"37182","91","Other eye disorders"
"37189","91","Other eye disorders"
"3719","91","Other eye disorders"
"37234","91","Other eye disorders"
"37240","91","Other eye disorders"
"37241","91","Other eye disorders"
"37242","91","Other eye disorders"
"37243","91","Other eye disorders"
"37244","91","Other eye disorders"
"37245","91","Other eye disorders"
"37250","91","Other eye disorders"
"37251","91","Other eye disorders"
"37252","91","Other eye disorders"
"37253","91","Other eye disorders"
"37254","91","Other eye disorders"
"37255","91","Other eye disorders"
"37256","91","Other eye disorders"
"37261","91","Other eye disorders"
"37262","91","Other eye disorders"
"37263","91","Other eye disorders"
"37264","91","Other eye disorders"
"37271","91","Other eye disorders"
"37272","91","Other eye disorders"
"37273","91","Other eye disorders"
"37274","91","Other eye disorders"
"37275","91","Other eye disorders"
"3728","91","Other eye disorders"
"37281","91","Other eye disorders"
"37289","91","Other eye disorders"
"3729","91","Other eye disorders"
"3732","91","Other eye disorders"
"37400","91","Other eye disorders"
"37401","91","Other eye disorders"
"37402","91","Other eye disorders"
"37403","91","Other eye disorders"
"37404","91","Other eye disorders"
"37405","91","Other eye disorders"
"37410","91","Other eye disorders"
"37411","91","Other eye disorders"
"37412","91","Other eye disorders"
"37413","91","Other eye disorders"
"37414","91","Other eye disorders"
"37420","91","Other eye disorders"
"37421","91","Other eye disorders"
"37422","91","Other eye disorders"
"37423","91","Other eye disorders"
"37430","91","Other eye disorders"
"37431","91","Other eye disorders"
"37432","91","Other eye disorders"
"37433","91","Other eye disorders"
"37434","91","Other eye disorders"
"37441","91","Other eye disorders"
"37443","91","Other eye disorders"
"37444","91","Other eye disorders"
"37445","91","Other eye disorders"
"37446","91","Other eye disorders"
"37450","91","Other eye disorders"
"37451","91","Other eye disorders"
"37452","91","Other eye disorders"
"37453","91","Other eye disorders"
"37454","91","Other eye disorders"
"37455","91","Other eye disorders"
"37456","91","Other eye disorders"
"37481","91","Other eye disorders"
"37482","91","Other eye disorders"
"37483","91","Other eye disorders"
"37484","91","Other eye disorders"
"37485","91","Other eye disorders"
"37486","91","Other eye disorders"
"37487","91","Other eye disorders"
"37489","91","Other eye disorders"
"3749","91","Other eye disorders"
"37511","91","Other eye disorders"
"37512","91","Other eye disorders"
"37513","91","Other eye disorders"
"37514","91","Other eye disorders"
"37515","91","Other eye disorders"
"37516","91","Other eye disorders"
"37520","91","Other eye disorders"
"37521","91","Other eye disorders"
"37522","91","Other eye disorders"
"37551","91","Other eye disorders"
"37552","91","Other eye disorders"
"37553","91","Other eye disorders"
"37554","91","Other eye disorders"
"37555","91","Other eye disorders"
"37556","91","Other eye disorders"
"37557","91","Other eye disorders"
"37561","91","Other eye disorders"
"37569","91","Other eye disorders"
"37581","91","Other eye disorders"
"37589","91","Other eye disorders"
"3759","91","Other eye disorders"
"37621","91","Other eye disorders"
"37622","91","Other eye disorders"
"37630","91","Other eye disorders"
"37631","91","Other eye disorders"
"37632","91","Other eye disorders"
"37633","91","Other eye disorders"
"37634","91","Other eye disorders"
"37635","91","Other eye disorders"
"37636","91","Other eye disorders"
"37640","91","Other eye disorders"
"37641","91","Other eye disorders"
"37642","91","Other eye disorders"
"37643","91","Other eye disorders"
"37644","91","Other eye disorders"
"37645","91","Other eye disorders"
"37646","91","Other eye disorders"
"37647","91","Other eye disorders"
"37650","91","Other eye disorders"
"37651","91","Other eye disorders"
"37652","91","Other eye disorders"
"3766","91","Other eye disorders"
"37681","91","Other eye disorders"
"37682","91","Other eye disorders"
"37689","91","Other eye disorders"
"3769","91","Other eye disorders"
"37700","91","Other eye disorders"
"37701","91","Other eye disorders"
"37702","91","Other eye disorders"
"37703","91","Other eye disorders"
"37704","91","Other eye disorders"
"37710","91","Other eye disorders"
"37711","91","Other eye disorders"
"37712","91","Other eye disorders"
"37713","91","Other eye disorders"
"37714","91","Other eye disorders"
"37715","91","Other eye disorders"
"37716","91","Other eye disorders"
"37721","91","Other eye disorders"
"37722","91","Other eye disorders"
"37723","91","Other eye disorders"
"37724","91","Other eye disorders"
"37741","91","Other eye disorders"
"37742","91","Other eye disorders"
"37743","91","Other eye disorders"
"37749","91","Other eye disorders"
"37751","91","Other eye disorders"
"37752","91","Other eye disorders"
"37753","91","Other eye disorders"
"37754","91","Other eye disorders"
"37761","91","Other eye disorders"
"37762","91","Other eye disorders"
"37763","91","Other eye disorders"
"37771","91","Other eye disorders"
"37772","91","Other eye disorders"
"37773","91","Other eye disorders"
"37775","91","Other eye disorders"
"3779","91","Other eye disorders"
"37800","91","Other eye disorders"
"37801","91","Other eye disorders"
"37802","91","Other eye disorders"
"37803","91","Other eye disorders"
"37804","91","Other eye disorders"
"37805","91","Other eye disorders"
"37806","91","Other eye disorders"
"37807","91","Other eye disorders"
"37808","91","Other eye disorders"
"37810","91","Other eye disorders"
"37811","91","Other eye disorders"
"37812","91","Other eye disorders"
"37813","91","Other eye disorders"
"37814","91","Other eye disorders"
"37815","91","Other eye disorders"
"37816","91","Other eye disorders"
"37817","91","Other eye disorders"
"37818","91","Other eye disorders"
"37820","91","Other eye disorders"
"37821","91","Other eye disorders"
"37822","91","Other eye disorders"
"37823","91","Other eye disorders"
"37824","91","Other eye disorders"
"37830","91","Other eye disorders"
"37831","91","Other eye disorders"
"37832","91","Other eye disorders"
